item_id,title,category,tags,price
item_0393,Cookbook 393,books,stylish|trending|eco-friendly|sale|new,142.66348860985065
item_0394,Shoes 394,clothing,eco-friendly|trending|premium,495.3239336278382
item_0395,Lamp 395,home,popular|eco-friendly|stylish|new|premium,475.0747549291656
item_0396,T-Shirt 396,clothing,sale|eco-friendly|premium|trending,255.38195056089472
item_0397,Foundation 397,beauty,stylish|trending|popular,301.8191473988681
item_0398,Running Shoes 398,sports,popular|eco-friendly|stylish|sale,180.90738838069026
item_0399,Running Shoes 399,sports,premium|new|stylish|trending,148.0587633874529
item_0400,Lipstick 400,beauty,sale|eco-friendly|premium|new,473.9159698934757
item_0401,Jeans 401,clothing,new|stylish|durable|trending|popular,139.36778224840728
item_0402,Tablet 402,electronics,popular|stylish|trending|durable,158.9049083057027
item_0403,Novel 403,books,popular|eco-friendly|durable|premium,173.37565080252037
item_0404,Shampoo 404,beauty,durable|stylish|trending|premium,175.886877340401
item_0405,Building Blocks 405,toys,premium|durable|new|trending,287.30753685910315
item_0406,Table 406,home,durable|premium|eco-friendly|new|popular,460.963445219411
item_0407,Table 407,home,popular|durable,122.30060635461477
item_0408,Bed 408,home,durable|trending|eco-friendly|popular|stylish,113.43531111445179
item_0409,Board Game 409,toys,durable|stylish|sale|new|trending,331.8116139214043
item_0410,Moisturizer 410,beauty,popular|premium|trending|stylish|durable,474.59977445994986
item_0411,Building Blocks 411,toys,popular|new|durable,464.05456409138816
item_0412,Shampoo 412,beauty,durable|stylish,210.10946340867332
item_0413,Biography 413,books,new|premium,312.9744980934508
item_0414,Building Blocks 414,toys,premium|eco-friendly|popular|sale,54.65476488456187
item_0415,Perfume 415,beauty,durable|eco-friendly|premium|new,341.1492845438851
item_0416,Action Figure 416,toys,stylish|eco-friendly|trending,226.84323573087377
item_0417,Laptop 417,electronics,trending|popular|new,29.255938282113732
item_0418,Manual 418,books,premium|new,224.73147232905896
item_0419,Lipstick 419,beauty,sale|premium|popular|eco-friendly|durable,53.04953031999212
item_0420,Bed 420,home,new|premium|popular,486.70694916273374
item_0421,Chair 421,home,durable|sale|trending|popular,208.42343259144218
item_0422,Basketball 422,sports,new|premium,29.89758408167266
item_0423,Laptop 423,electronics,new|eco-friendly|stylish,265.43052734460287
item_0424,Yoga Mat 424,sports,premium|sale|durable,253.42032603798663
item_0425,Table 425,home,trending|stylish|sale,270.6887313648503
item_0426,Chair 426,home,popular|durable|eco-friendly,217.60144071274533
item_0427,Shampoo 427,beauty,eco-friendly|stylish,482.72140420496424
item_0428,Laptop 428,electronics,popular|sale|trending,208.86753161416024
item_0429,Board Game 429,toys,popular|durable|sale|new|eco-friendly,344.95460832910777
item_0430,Foundation 430,beauty,new|popular,309.1014898098964
item_0431,Building Blocks 431,toys,eco-friendly|trending|durable|stylish,89.2037644786794
item_0432,Shampoo 432,beauty,eco-friendly|new|trending|sale|popular,227.57894488978351
item_0433,Doll 433,toys,sale|durable|popular|trending|new,260.74599691901165
item_0434,Dress 434,clothing,trending|sale|eco-friendly,272.3700098272429
item_0435,Biography 435,books,durable|new|eco-friendly|sale|premium,208.14433835096034
item_0436,Yoga Mat 436,sports,new|eco-friendly|trending,340.45438865229977
item_0437,Puzzle 437,toys,sale|eco-friendly|trending|popular|durable,468.68250059723596
item_0438,Jeans 438,clothing,new|trending|durable|premium|eco-friendly,224.307900797371
item_0439,Board Game 439,toys,eco-friendly|stylish|durable|premium|sale,467.35231581518747
item_0440,Camera 440,electronics,trending|eco-friendly|premium|durable,345.45206455700014
item_0441,T-Shirt 441,clothing,durable|stylish|eco-friendly|sale,282.29128930893296
item_0442,Bed 442,home,stylish|sale,104.65095344966778
item_0443,Moisturizer 443,beauty,popular|premium|sale|trending,326.0413084060395
item_0444,Basketball 444,sports,sale|eco-friendly|durable|stylish|premium,373.2372098555466
item_0445,Headphones 445,electronics,eco-friendly|new|durable|premium,268.9494863588585
item_0446,Action Figure 446,toys,popular|durable,301.0505690715009
item_0447,Biography 447,books,premium|new|durable|eco-friendly,208.36774565276042
item_0448,Action Figure 448,toys,premium|durable|new|stylish|eco-friendly,333.6724618545938
item_0449,Shoes 449,clothing,new|stylish|durable|sale|trending,371.8073676832398
item_0450,Bed 450,home,premium|stylish|trending|eco-friendly|durable,490.6001254226988
item_0451,T-Shirt 451,clothing,stylish|sale|new|popular,105.62069222497438
item_0452,Lipstick 452,beauty,sale|popular|new|trending,477.1669536634737
item_0453,Tea 453,food,new|popular,177.52184780749636
item_0454,Jeans 454,clothing,popular|durable|stylish|trending,276.513434071268
item_0455,Cookbook 455,books,popular|eco-friendly|new|stylish,16.25911790198745
item_0456,Snacks 456,food,stylish|new|durable,367.6240934688321
item_0457,Running Shoes 457,sports,sale|stylish,240.69171331854594
item_0458,Chocolate 458,food,sale|new|trending|stylish,172.2163024741537
item_0459,Action Figure 459,toys,premium|new|durable|trending,229.13620254784018
item_0460,Puzzle 460,toys,durable|stylish|trending,81.00533179902479
item_0461,Coffee 461,food,eco-friendly|new|popular,14.175484197573546
item_0462,Building Blocks 462,toys,durable|new|stylish|premium|eco-friendly,399.5370812362217
item_0463,Headphones 463,electronics,eco-friendly|stylish|popular|durable,298.7354757223105
item_0464,T-Shirt 464,clothing,sale|premium|stylish|durable|popular,277.5365830015463
item_0465,Puzzle 465,toys,new|stylish|sale|popular,244.16266736967506
item_0466,Shampoo 466,beauty,stylish|new|trending,347.94745352452264
item_0467,Cookbook 467,books,popular|durable|eco-friendly|sale|trending,434.054347295099
item_0468,Shoes 468,clothing,premium|new|popular|durable,298.5502185987491
item_0469,T-Shirt 469,clothing,sale|popular|eco-friendly,208.74214311354513
item_0470,Building Blocks 470,toys,sale|stylish,155.43010883528063
item_0471,Foundation 471,beauty,stylish|eco-friendly|trending,383.35486248067235
item_0472,Bed 472,home,eco-friendly|stylish,196.57611035728272
item_0473,Chocolate 473,food,new|premium|stylish|eco-friendly|durable,95.90234615217342
item_0474,Dumbbells 474,sports,trending|sale|premium|eco-friendly,119.26312272286334
item_0475,Cookbook 475,books,sale|premium,158.98218212154572
item_0476,Cereal 476,food,premium|trending|new|stylish|durable,481.54631727841104
item_0477,Lamp 477,home,popular|stylish|trending|premium|sale,96.21139991434843
item_0478,Lamp 478,home,new|popular,444.85732254983486
item_0479,Cereal 479,food,new|sale,329.88591512878094
item_0480,Doll 480,toys,trending|sale|premium|popular,18.188435931485877
item_0481,Action Figure 481,toys,eco-friendly|durable|trending|sale|new,471.6783241235079
item_0482,Snacks 482,food,premium|popular,28.77053877581098
item_0483,Cereal 483,food,stylish|sale,419.60922205069613
item_0484,Tea 484,food,trending|sale|eco-friendly|stylish|durable,410.3494915184978
item_0485,Jeans 485,clothing,sale|trending|durable,494.26140878341397
item_0486,Chair 486,home,premium|stylish,204.5634313308439
item_0487,Perfume 487,beauty,durable|popular|new|trending,451.58249627011116
item_0488,Foundation 488,beauty,stylish|popular|premium,25.248871394591713
item_0489,Tennis Racket 489,sports,trending|popular|new|premium|durable,150.19489138165287
item_0490,Dumbbells 490,sports,trending|eco-friendly,14.694697398472519
item_0491,Perfume 491,beauty,stylish|new|sale|durable|popular,26.707952216709074
item_0492,Cookbook 492,books,durable|eco-friendly|new|sale|popular,232.50583685612293
item_0493,Chair 493,home,premium|new|eco-friendly|popular,280.25178232671675
item_0494,Dumbbells 494,sports,popular|eco-friendly|trending|new|sale,384.151217598622
item_0495,Chocolate 495,food,sale|durable|stylish|trending|premium,177.1116262432025
item_0496,Chocolate 496,food,trending|stylish,185.14856404377306
item_0497,Puzzle 497,toys,eco-friendly|new,17.25367718104743
item_0498,Camera 498,electronics,sale|trending|eco-friendly,10.472831303346352
item_0499,Puzzle 499,toys,new|stylish|sale|durable|popular,459.9874137104986
